idx,name,formula,polymorph,pubchem_cid,smiles,inchikey,cas_number,molecular_weight,pubchem_formula_match,mp_id,mp_space_group,mp_energy_above_hull_ev,density_g_cm3,density_source,xray_energy_ev,xray_sld_real,xray_sld_imag,neutron_sld_real,neutron_sld_imag,strong_neutron_absorber,ri_shelf,ri_book,ri_page_primary,axis_primary,process_condition_primary,n_633,k_633,flags,axis_2,n_633_axis2,k_633_axis2,ri_page_axis2,process_condition_axis2,density_citation_doi,density_citation_title,density_citation_authors,density_citation_journal,density_citation_year
247,Silicon,Si,diamond cubic,5461123,[Si],XUIMIQQOPSSXEZ-UHFFFAOYSA-N,7440-21-3,28.085,True,mp-149,Fd-3m (#227),0.0,2.3128002565764314,MP_DFT,8048.0,19.922442169790774,0.45405572625572704,2.058434216481147,2.3582564359211492e-05,False,main,Si,Aspnes,,deposition:single_crystal,3.882291411042945,0.019588957055214722,"pubchem: 21 CAS numbers in PUG-View record, took first/primary (7440-21-3)",,,,,,,,,,
248,Strontium,Sr,fcc,5359327,[Sr],CIOAGBVUUVVLOB-UHFFFAOYSA-N,7440-24-6,87.62,True,mp-76,Fm-3m (#225),0.044811709999999394,2.58,experimental lattice params,8048.0,18.80889115423247,0.9220318636582695,1.244814021785163,6.311864194962624e-05,False,main,Sr,Rodriguez-de_Marcos,,,,,"pubchem: 26 CAS numbers in PUG-View record, took first/primary (7440-24-6); density overridden from MP_DFT (2.6058 g/cm3) to experimental value (2.58 g/cm3): literature: Sr film, density stated directly in RI.info's COMMENTS field.; [Rodriguez-de_Marcos] 633nm outside n range of main/Sr/nk/Rodriguez-de Marcos.yml",,,,,,10.1063/1.4729487,Transmittance and optical constants of Sr films in the 6-1220 eV spectral range,"Rodriguez-de Marcos, L.; Larruquert, J.I.; Aznarez, J.A.; et al.",Journal of Applied Physics,2012.0
249,Tantalum,Ta,bcc,23956,[Ta],GUVRBAGPIYLISA-UHFFFAOYSA-N,7440-25-7,180.9479,True,mp-50,Im-3m (#229),0.009149912666664761,16.57316469871799,bulk_elemental_approximation,8048.0,104.93134617093969,8.511112245196545,3.8113681178332026,0.003159733005613408,False,main,Ta,Ordal,,,,,"pubchem: 17 CAS numbers in PUG-View record, took first/primary (7440-25-7); density relabeled bulk_elemental_approximation: no RI.info page for Ta states a measured film density, and the default dataset is not confirmed genuinely bulk/single-crystal -- MP's bulk-crystal DFT density is a stand-in, not a verified value.; [Ordal] 633nm outside n range of main/Ta/nk/Ordal.yml",,,,,,,,,,
250,Titanium,Ti,hcp,23963,[Ti],RTAQQCXQSZGOHL-UHFFFAOYSA-N,7440-32-6,47.867,True,mp-46,P6_3/mmc (#194),0.015169603333331949,4.589376699745234,bulk_elemental_approximation,8048.0,36.1902994218645,3.039138740455473,-1.9458004529134116,0.000977835969923941,False,main,Ti,Ordal,,,,,"pubchem: 20 CAS numbers in PUG-View record, took first/primary (7440-32-6); density relabeled bulk_elemental_approximation: no RI.info page for Ti states a measured film density, and the default dataset is not confirmed genuinely bulk/single-crystal -- MP's bulk-crystal DFT density is a stand-in, not a verified value.; [Ordal] 633nm outside n range of main/Ti/nk/Ordal.yml",,,,,,,,,,
251,Thulium,Tm,hcp,23961,[Tm],FRNOGLGSGLTDKL-UHFFFAOYSA-N,7440-30-4,168.93422,True,mp-143,P6_3/mmc (#194),0.0,9.33,experimental lattice params,8048.0,57.03117287434102,4.1573250763923,2.3514423277734866,0.00924900969556574,False,main,Tm,Vidal-Dasilva,,,,,"pubchem: 7 CAS numbers in PUG-View record, took first/primary (7440-30-4); density overridden from MP_DFT (9.2891 g/cm3) to experimental value (9.33 g/cm3): literature: Tm film, density stated directly in RI.info's COMMENTS field.; [Vidal-Dasilva] 633nm outside n range of main/Tm/nk/Vidal-Dasilva.yml",,,,,,10.1063/1.3129507,Transmittance and optical constants of Tm films in the 2.75-1600 eV spectral range,"Vidal-Dasilva, M.; Fernandez-Perea, M.; Aznarez, J.A.; et al.",Journal of Applied Physics,2009.0
252,Vanadium,V,bcc,23990,[V],LEONUFNNVUYDNQ-UHFFFAOYSA-N,7440-62-2,50.9415,True,mp-146,Im-3m (#229),0.0,6.37754471203338,bulk_elemental_approximation,8048.0,49.03046313719744,4.659875526721561,-0.3339922671665145,0.0010650664754203276,False,main,V,Werner,,,0.4517795370370371,5.3793109259259255,"pubchem: 21 CAS numbers in PUG-View record, took first/primary (7440-62-2); density relabeled bulk_elemental_approximation: no RI.info page for V states a measured film density, and the default dataset is not confirmed genuinely bulk/single-crystal -- MP's bulk-crystal DFT density is a stand-in, not a verified value.",,,,,,,,,,
253,Tungsten,W,bcc,23964,[W],WFKWXMTUELFFGS-UHFFFAOYSA-N,7440-33-7,183.84,True,mp-91,Im-3m (#229),0.0,19.160711346464403,bulk_elemental_approximation,8048.0,121.99829670008855,10.203831269622093,2.9845100155412587,0.003194139842517217,False,main,W,Ordal,,,,,"pubchem: 22 CAS numbers in PUG-View record, took first/primary (7440-33-7); density relabeled bulk_elemental_approximation: no RI.info page for W states a measured film density, and the default dataset is not confirmed genuinely bulk/single-crystal -- MP's bulk-crystal DFT density is a stand-in, not a verified value.; [Ordal] 633nm outside n range of main/W/nk/Ordal.yml",,,,,,,,,,
254,Ytterbium,Yb,fcc,23992,[Yb],NAWDYIZEMPQZHO-UHFFFAOYSA-N,32997-62-9,173.05,True,mp-162,Fm-3m (#225),,6.81,experimental lattice params,8048.0,41.86436573206201,3.1502860409947444,2.928358778099105,0.004739897549839637,False,main,Yb,Larruquert,,,,,"pubchem: 8 CAS numbers in PUG-View record, took first/primary (32997-62-9); density overridden from MP_DFT (9.6355 g/cm3) to experimental value (6.81 g/cm3): literature: Yb film, density stated directly in RI.info's COMMENTS field.; [Larruquert] 633nm outside n range of main/Yb/nk/Larruquert.yml",,,,,,10.1364/AO.42.004566,Optical properties of ytterbium films in the far and the extreme ultraviolet,"Larruquert, J.I.; Aznarez, J.A.; Mendez, J.A.; Calvo-Angos, J.",Applied Optics,2003.0
255,Zinc,Zn,hcp,23994,[Zn],HCHKCACWOHOZIP-UHFFFAOYSA-N,7440-66-6,65.4,True,mp-79,P6_3/mmc (#194),0.0,7.530857330656824,bulk_elemental_approximation,8048.0,55.59235390506417,1.3752027600997994,3.9400228633798973,0.00021411825827365337,False,main,Zn,Querry,,,13.05035,2.36225,"pubchem: 22 CAS numbers in PUG-View record, took first/primary (7440-66-6); density relabeled bulk_elemental_approximation: no RI.info page for Zn states a measured film density, and the default dataset is not confirmed genuinely bulk/single-crystal -- MP's bulk-crystal DFT density is a stand-in, not a verified value.",,,,,,,,,,
256,Zirconium,Zr,hcp,23995,[Zr],QCWXUUIWCKQGHC-UHFFFAOYSA-N,7440-67-7,91.22,True,mp-131,P6_3/mmc (#194),0.0,6.446094098816202,bulk_elemental_approximation,8048.0,47.7495733003249,2.7333213545778374,3.0468526689180457,2.1892253953408758e-05,False,main,Zr,Querry,,,3.0395,3.55585,"pubchem: 23 CAS numbers in PUG-View record, took first/primary (7440-67-7); density relabeled bulk_elemental_approximation: no RI.info page for Zr states a measured film density, and the default dataset is not confirmed genuinely bulk/single-crystal -- MP's bulk-crystal DFT density is a stand-in, not a verified value.",,,,,,,,,,
